,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
6267,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ecosport-1-6-freestyle-16v-729239797,ford,39990,passeio,ecosport,manual,2014,43916,0,flex,0,0,0,ecosport xls freestyle 1.6 flex 8v 5p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",0
6268,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-724170208,ford,30000,hatch,ka,manual,2015,63000,1,flex,elétrica,branco,não,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6269,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-seda-ano-17-muito-novo-unico-dono-daniel-21-611757566,ford,54881,sedã,fiesta,manual,2017,12000,1.6,flex,hidráulica,0,sim,fiesta sedan sel 1.6 16v flex mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",
6270,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2013-730093234,ford,17900,hatch,ka,manual,2013,69692,0,flex,hidráulica,preto,não,ka 1.0 8v 1.0 8v st flex 3p,2 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",
6271,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ecosport-2015-freestyle-1-6-16v-flex-preto-716451125,ford,42500,suv,ecosport,manual,2015,63000,1.6,flex,hidráulica,preto,não,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6272,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-ecomotion-738354111,vwvolkswagen,22000,0,gol,manual,2014,49000,0,flex,0,0,0,0,0,0,0,
6273,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-1-0-4portas-completissimo-claudio-21-97604-2548-716121276,vwvolkswagen,32899,hatch,up,manual,2017,49000,1,flex,elétrica,vermelho,sim,up  take 1.0 total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",
6274,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-2016-rock-in-rio-completo-unico-dono-2020-pago-704423689,vwvolkswagen,26900,hatch,gol,manual,2016,0,1,flex,hidráulica,vermelho,sim,gol  novo  1.0 mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",
6275,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_polo-2017-2018-1-0-mpi-total-flex-manual-735483299,vwvolkswagen,42900,passeio,polo,manual,2018,55078,0,flex,0,0,0,polo 1.0 mi 79cv 16v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6276,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_alo-uber-voyage-1-6-trendline-2018-730054651,vwvolkswagen,36990,sedã,voyage,manual,2018,51000,1.6,flex,elétrica,prata,sim,voyage 1.6 msi flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6277,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_carro-725551991,vwvolkswagen,35000,sedã,voyage,manual,2015,136,1.6,flex,0,branco,0,voyage 1.6 msi flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",
6278,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-track-18-mil-km-728087999,vwvolkswagen,39000,hatch,gol,manual,2017,18000,1,flex,hidráulica,branco,sim,gol track 1.0 total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6279,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-0-12v-manual-completo-2017-731027548,vwvolkswagen,34900,hatch,fox,manual,2017,49400,1,flex,elétrica,azul,sim,fox bluemotion 1.0 mi total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",
6280,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-0-flex-2014-ipva-2020-entrada-parcelas-499-fixas-714384235,vwvolkswagen,24900,hatch,fox,manual,2014,60,1,flex,hidráulica,vermelho,sim,fox 1.0 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
6281,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-se-12v-flex-4p-manual-717610877,ford,31800,passeio,ka,manual,2017,55000,1,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6282,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cross-cd-gnv-5-g-carro-file-consigo-financiamento-2015-736654257,vwvolkswagen,42500,passeio,saveiro,manual,2015,100,1.6,flex,elétrica,outra,não,saveiro cross 1.6 t.flex 16v cd,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6283,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-2017-se-hatch-lindo-sem-detalhes-carro-novo-693271939,ford,43891,hatch,fiesta,manual,2017,18200,1.6,flex,0,vermelho,sim,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",
6284,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-se-1-0-2018-4-portas-preto-26-000km-733581664,ford,35500,hatch,ka,manual,2018,26000,1,flex,elétrica,preto,não,ka 1.0 s tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",
6285,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volksvagen-voyage-1-6-completo-sem-entrada-48x-697659780,vwvolkswagen,28900,sedã,voyage,manual,2013,58000,1.6,flex,hidráulica,0,0,voyage 1.6 1.6 city  mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",
6286,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-volkswagen-voyage-638754521,vwvolkswagen,35000,sedã,voyage,manual,2018,28000,1.6,flex,hidráulica,prata,sim,voyage trendline 1.6 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6287,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-golf-2016-1-6-automatico-730405116,vwvolkswagen,57900,hatch,golf,automático,2016,63500,0,flex,hidráulica,prata,sim,golf comfortline 1.6 msi total flex mec.,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6288,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-um-carro-720555988,ford,30000,hatch,ka,manual,2015,60000,1,flex,hidráulica,vermelho,não,ka hatch se 1.0 flex 4p c ar,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6289,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-2016-1-0-special-722793326,vwvolkswagen,31000,passeio,gol,manual,2016,34000,1,flex,hidráulica,branco,não,gol special 1.0 mi 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6290,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-voyage-1-0-12v-comfortline-4p-manual-695839997,vwvolkswagen,36900,0,voyage,manual,2016,48900,0,flex,0,0,0,voyage comfortline 1.0 t.flex 12v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",
6291,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-vendo-voyage-1-6-2018-completao-instalacao-de-gnv-48-x-909-felipe-628412302,vwvolkswagen,38900,passeio,voyage,manual,2018,54773,1.6,flex,hidráulica,cinza,sim,voyage trendline 1.6 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica",
6292,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-sedan-2018-novissimo--712226718,ford,33500,sedã,ka,manual,2018,0,1,flex,elétrica,preto,sim,ka  sedan 1.0 sel ticvt flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6293,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ranger-completa-flex-gnv-2020-pago-724054187,ford,68000,pickup,ranger,manual,2015,105000,2.02.9,flex,hidráulica,preto,não,ranger xlt 2.5 16v 4x2 cd flex,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6294,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-crossfox-1-6-msi-flex-16v-4p-manual-637340771,vwvolkswagen,40990,passeio,crossfox,manual,2015,45000,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6295,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-1-4-tsi-automatico-top-d-linha-ligar-21-daniel-539183094,vwvolkswagen,58881,hatch,golf,automático,2014,65000,1.4,flex,hidráulica,outra,sim,golf comfortline 1.4 tsi 140cv aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
6296,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-1-5-12-v-at-2018-730093467,ford,62000,suv,ecosport,automático,2018,16000,1.5,flex,elétrica,prata,0,ecosport freestyle 1.5 12v flex 5p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6297,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-sedan-1-5-2017-completo-flex-716847642,ford,35900,sedã,ka,manual,2017,69000,1.5,flex,hidráulica,prata,sim,ka 1.5 se 12v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",
6298,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_move-up-2015-720177050,vwvolkswagen,19000,0,up,manual,2015,100,0,flex,elétrica,preto,0,up  move 1.0 total flex 12v 5p,2 portas,financiado,0,0
6299,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-confortline-1-6-unica-dona-728574788,vwvolkswagen,41500,passeio,fox,automático,2018,26000,1.6,flex,elétrica,preto,sim,fox comfortline i motion 1.6 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6300,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-seda-titanium-new-impecavel-particular-684090526,ford,40900,sedã,fiesta,automático,2015,45000,1.6,flex,elétrica,branco,sim,0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6301,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-sedan-1-5-se-644141236,ford,45890,0,ka,manual,2018,26000,0,flex,hidráulica,prata,sim,0,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, alarme",
6302,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-728696259,ford,40000,sedã,ka,manual,2018,32000,1,flex,elétrica,prata,não,ka  sedan 1.0 tivct flex 4p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6303,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-se-1-5l-2016-620085552,ford,37990,passeio,ka,manual,2016,65000,0,flex,0,0,0,ka 1.5 sedan se plus 12v flex 4p mec.,4 portas,0,0,
6304,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-new-fiesta-2013-completo-714722825,ford,30500,sedã,fiesta,manual,2013,103000,1.6,flex,hidráulica,prata,não,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6305,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ecosport-13-13-titanium-2-0-cambio-manual-doc-2020-734511404,ford,41000,0,ecosport,manual,2013,54300,2.02.9,flex,elétrica,branco,não,ecosport titanium 2.0 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6306,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-g4-2014-713456822,vwvolkswagen,13500,hatch,gol,manual,2014,134000,1,flex,mecnica,branco,sim,gol trendline 1.0 t.flex 8v 3p,2 portas,0,0,0
6307,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-polo-735797455,vwvolkswagen,28000,sedã,polo,manual,2013,182186,1.6,flex,hidráulica,prata,não,polo sed. comfort. 1.6 mi tot. flex 8v,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
6308,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_novo-ford-ka-1-0-720177625,ford,34900,hatch,ka,manual,2017,42000,1,flex,elétrica,vermelho,sim,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6309,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_passo-financiamento-em-cartorio-727312988,ford,18000,sedã,fiesta,automático,2014,100,1.6,flex,elétrica,vermelho,0,se 1.6 powershift aut.,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6310,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-sedam-2-0-2015-716809610,ford,41900,sedã,focus,automático,2015,56900,2.02.9,flex,elétrica,prata,sim,focus sedan 2.0 16v 2.0 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6311,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-2012-completo-flex-712415270,vwvolkswagen,21900,sedã,voyage,manual,2014,69000,1,flex,hidráulica,preto,sim,voyage 1.0 flex 12v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",1
6312,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-2015-flex-736794416,ford,33500,hatch,ka,manual,2015,53000,1.5,flex,mecnica,branco,0,ka 1.5 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6313,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_kombi-escolar-722961425,vwvolkswagen,34500,0,kombi,manual,2014,95000,0,flex,mecnica,branco,não,kombi standard 1.4 mi total flex 8v,0,ipva pago,c mera de ré,0
6314,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-trend-1-6-2014-completo-735726416,vwvolkswagen,25900,hatch,gol,manual,2014,60000,1.6,flex,hidráulica,preto,sim,gol trendline 1.6 t.flex 8v 3p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",
6315,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-cross-tsi-1-0-flex-737108201,vwvolkswagen,38500,hatch,up,manual,2016,52000,1,flex,elétrica,branco,sim,up  cross 1.0 tsi total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6316,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_novissimo-focus-2015-2-0-titanium-plus-aut-de-garagem-vendedor-ferreira-734326322,ford,54891,hatch,focus,automático,2015,67000,2.02.9,flex,hidráulica,prata,sim,focus tita tita plus 2.0  flex 5p aut.,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",0
6317,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-crossfox-1-6-mi-flex-8v-4p-manual-694586975,vwvolkswagen,35900,0,crossfox,manual,2014,60000,0,flex,0,0,0,crossfox  1.6 t. flex 16v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
6318,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-confortline-728149176,vwvolkswagen,27600,sedã,voyage,manual,2015,83000,1.6,flex,elétrica,branco,0,voyage comf highli. 1.6 mi t.flex 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6319,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cross-ce-2014-717559026,vwvolkswagen,44950,pickup,saveiro,manual,2014,67344,1.6,flex,hidráulica,amarelo,sim,saveiro cross 1.6 mi total flex 8v ce,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6320,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-se-16v-flex-4p-manual-702611216,ford,36990,passeio,ka,manual,2016,43000,1.5,flex,elétrica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6321,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_16-16-unico-dono-muito-novo-713990866,ford,32200,hatch,ka,manual,2016,39800,1,flex,elétrica,vermelho,sim,ka 1.0 sel tivct flex 5p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6322,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-move-scv-717141689,vwvolkswagen,30990,hatch,up,automático,2016,56000,1,flex,elétrica,branco,sim,0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6323,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-voyage-trend-completo-sugestao-entrada-5500-48x-549-00-fixas-no-cdc-730995955,vwvolkswagen,26400,0,voyage,manual,2013,64500,1,flex,hidráulica,prata,sim,voyage 1.0 1.0 city mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6324,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-fox-1-0-mi-trend-8v-flex-4p-manual-728281216,vwvolkswagen,26990,passeio,fox,manual,2013,59000,1,flex,hidráulica,preto,sim,0,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, alarme",
